,Price,Volume
0,150.01764900595674,3803.4869868340634
1,150.0110653785294,2359.234477341657
2,150.0081427196242,1881.44529050432
3,150.01142656181617,1928.585114932221
4,150.02698641842815,3530.6767865730567
5,149.97404157471973,8410.579331556051
6,149.97595170761872,1749.351574644078
7,149.96391660662405,3071.183879700086
8,149.95947609141692,2079.73557250157
9,149.96943649811766,2800.378131746218
10,149.92681188821976,7065.481789315241
11,149.9024321911575,4683.956558157283
12,149.89823749227673,2047.8664429633632
13,149.91204660683135,3303.5621844599195
14,149.9321261160725,4122.225391807926
15,149.96756417689735,36762.48973075212
16,148.41617558196393,38870.12299038774
17,146.8647869870305,20603.839021355187
18,145.3133983920971,34887.82912248756
19,143.76200979716367,18973.605846079594
20,142.21062120223024,14322.699123401868
21,140.65923260729681,19786.865634066708
22,139.10784401236342,10226.879297608903
23,137.55645541743,26639.9458693259
24,136.00506682249656,36997.75213637522
25,134.45367822756313,25967.839480036833
26,132.90228963262973,11465.70090683534
27,131.3509010376963,15596.871252083174
28,129.79951244276288,12776.195242636044
29,128.24812384782945,46231.51232958022
30,126.69673525289603,95636.61159974182
31,125.51566399206395,172724.73554533534
32,124.33459273123187,126429.81122654292
33,123.1535214703998,257122.6385015053
34,121.97245020956771,98450.15897267523
35,120.79137894873563,55461.087520842346
36,119.61030768790354,90400.56563577446
37,118.42923642707146,101342.42893265566
38,117.24816516623937,80434.80720195561
39,116.06709390540729,86895.00663881538
40,114.88602264457522,89817.61177362099
41,113.70495138374314,118639.58445382345
42,112.52388012291105,59805.4010962928
43,111.34280886207897,69469.56734126162
44,110.1617376012469,58689.32263163265
45,108.98066634041481,203398.85795167933
46,107.79959507958273,129226.58101810096
47,106.61852381875065,124912.30723968541
48,105.43745255791856,85062.86077151398
49,104.25638129708648,83203.15505176192
50,103.0753100362544,158590.72904004453
51,101.89423877542231,119978.20515248629
52,100.71316751459024,153555.9402869148
53,99.53209625375816,1649.0381040963898
54,99.53209625375816,2938.9938838414996
55,99.53209625375816,2094.442077182472
56,99.53209625375816,1589.6183033955163
57,99.53209625375816,4189.927880000387
58,99.53209625375816,1416.7968263624218
59,99.53209625375816,1511.7512317791077
60,99.53209625375816,3087.0040309723736
61,99.53209625375816,4113.879074720382
62,99.53209625375816,1356.897563466651
63,99.53209625375816,2340.156876460874
64,99.53209625375816,3827.38626800121
65,99.53209625375816,3180.0727961372863
66,99.53209625375816,3059.9044882747735
67,99.53209625375816,1194.3760726101473
68,99.53209625375816,5196.108275027425
69,99.53209625375816,1920.614189232475
70,99.53209625375816,2840.643691939796
71,99.53209625375816,1690.923692133774
72,99.53209625375816,1533.5934753274466
73,99.53209625375816,2904.7882977263675
74,99.53209625375816,4486.897639104588
75,99.53209625375816,266.7698833549927
76,99.53209625375816,216.84410281985086
77,99.53209625375816,251.10745082506205
78,99.53209625375816,455.15333590917834
79,99.53209625375816,563.0748622263662
80,99.53209625375816,318.9475015089578
81,99.53209625375816,567.1528183004062
82,99.53209625375816,517.3190390616024
83,99.53209625375816,350.408251694403
84,99.53209625375816,506.79171745766365
85,99.53209625375816,1067.425921055243
86,99.53209625375816,594.8195302790243
87,99.53209625375816,269.4889285647143
88,99.53209625375816,747.2781987201648
89,99.53209625375816,247.7877385112832
90,99.53209625375816,538.4812901955156
91,99.53209625375816,208.55207708338784
92,99.53209625375816,230.69478936397195
93,99.53209625375816,310.8471296508194
94,99.53209625375816,657.4632640744987
95,99.53209625375816,441.2833429568018
96,99.53209625375816,202.2885338235376
97,99.53209625375816,429.57668258209696
98,65.51724394179419,18383.470233798085
99,66.58020807654307,17804.31976993849
100,65.61387704495318,81030.66069173059
101,69.6724673776307,160789.88081225485
102,65.61387704495318,60710.50767193247
103,69.6724673776307,66570.08589585818
104,65.61387704495318,107457.09123448833
105,69.6724673776307,121959.36813320442
106,65.61387704495318,78715.27993399865
107,69.6724673776307,110926.27036780174
108,65.61387704495318,64530.9037137395
109,69.6724673776307,165646.35522917256
110,65.61387704495318,52086.36428032123
111,69.6724673776307,167833.45264266286
112,67.64317221129194,25484.911796983048
113,68.53749299773932,31989.188896954514
114,69.43181378418669,17264.778525643917
115,70.32613457063405,45361.70638143459
116,71.22045535708142,11338.719952895772
117,72.1147761435288,29452.167129935693
118,73.00909692997617,14162.898028490119
119,73.90341771642353,22488.386391859764
120,74.7977385028709,16046.46040952852
121,75.69205928931828,15692.96317914587
122,76.58638007576565,31753.075067376114
123,77.480700862213,11016.936045304657
124,78.37502164866038,35396.77867100648
125,79.26934243510776,52686.89533452754
126,80.16366322155513,14305.1805065795
127,81.05798400800249,9876.134326122312
128,81.95230479444986,56425.87671535223
129,82.84662558089722,25705.26657995591
130,83.74094636734459,36602.07068040655
131,84.63526715379197,16599.57619351092
132,85.52958794023934,20036.179298188672
133,86.4239087266867,16380.29363603314
134,87.31822951313407,15164.649749609387
135,88.21255029958145,23401.19285438552
136,89.10687108602882,27074.318724630506
137,90.00119187247617,25378.3616996593
138,90.89551265892355,19165.71927698708
139,91.78983344537093,20689.926926234708
140,92.6841542318183,34525.28549907052
141,93.57847501826566,26816.34079509313
142,94.47279580471303,10854.906095896622
143,95.3671165911604,15543.034422427523
144,96.26143737760776,33232.86441819363
145,97.15575816405514,27643.363048636795
146,98.05007895050251,59748.340089068646
147,98.94439973694988,30761.580663483386
148,99.83872052339724,20750.42148355734
149,100.73304130984462,9758.142757670763
150,100.73304130984462,2805.4339518815777
151,100.7337738314296,1642.3645013743774
152,100.75720771614301,6054.0929515787175
153,100.75188410389646,2534.4794388456153
154,100.74133653453303,3549.7648620177106
155,100.73555941395978,2622.7849721383864
156,100.74028319849317,2418.071870189066
157,100.72135360108516,5179.27301201704
158,100.72112487874581,1544.4506125299495
159,100.69058876503952,7436.663983984097
160,100.68513394258306,2560.6783411691713
161,100.69994377593265,4379.62254096981
162,100.72464111852634,6301.213408828077
163,100.73369877880859,3260.526371541097
164,100.7381695935869,2368.9235910177485
165,100.75363090975172,4504.704888877093
166,100.76102718244073,2937.2009538680277
167,100.75698901225142,2284.65644753404
168,100.76409322340834,2880.4048589956155
169,100.7579472754951,2694.1996965821468
170,100.746022091706,3817.3615843895586
171,100.73327425997502,3977.526686326836
172,100.7343587008542,1710.7632652642167
173,100.71777084091762,4724.269477008436
174,100.70822812429998,3355.104503271142
175,100.72750660576546,5247.566269996871
176,100.74300728981302,4512.673822331162
177,100.72609793614264,4786.483148009774
178,100.72387581900615,1931.9208776718017
179,100.73835511555309,4314.274594268338
180,100.72071178441723,4929.309476751847
181,100.7136176404605,2879.0423762239593
182,100.70325186379202,3515.1995780231373
183,100.69113845144221,3855.220042958858
184,100.68302896730451,3076.8883782858793
185,100.68759791923853,2388.4436694974374
186,100.68935715651206,1842.0712487246
187,100.69630131263108,2850.212032327379
188,100.69632190873132,1503.9949544800547
189,100.68675580015143,3360.04827937274
190,100.67630347811107,3532.5678720089677
191,100.68036659317461,2290.1361760143122
192,100.68653049087611,2698.610258691677
193,100.68987439821714,2150.209573772107
194,100.69568636008088,2630.068741062411
195,100.67520604052531,5482.475529996283
196,100.66292517557743,3888.4453227045324
197,100.6661321130715,2123.722586185079
198,100.66724522619525,1716.480294087687
199,100.65915863723266,3072.8094405897896
200,100.67548922226231,4676.113685633009
201,100.679360025483,2252.744486923296
202,100.68669334314731,2926.019424671273
203,100.70893556998608,5824.554656980321
204,100.71118544409165,1937.3810360183695
205,100.70677167445824,2358.0660897401704
206,100.73328519936011,6653.887752753302
207,100.73920771811362,2651.0685458038975
208,100.73516545997172,2285.6209319482714
209,100.74179867848757,2789.168830959689
210,100.74429362462114,1984.865873856165
211,100.74796828839374,2214.113952554889
212,100.7422899397691,2603.5152648124918
213,100.74670726053738,2358.4536817756757
214,100.74431332518067,1965.2237501179966
215,100.75125400223733,2848.799433290717
216,100.7496769600341,1806.4550378736612
217,100.76543631520859,4562.270755446587
218,100.7732480942134,3017.7593178451752
219,100.78065142646122,2938.292651690224
220,100.76931210222561,3703.0110930504297
221,100.75629592744957,4029.097720101603
222,100.7637191140692,2942.3924042895765
223,100.77301456824043,3306.0435397081505
224,100.7901133830531,4821.756492173576
225,100.78810334048028,1890.4497004663249
226,100.81443118732413,6613.669667188864
227,100.81070800053207,2223.0669319667277
228,100.80181283050986,3227.620968165102
229,100.79868458123485,2107.5989453602547
230,100.83384721766976,8328.642060660573
231,100.81726962695842,4719.09367117875
232,100.8270488230788,3399.0180685481396
233,100.84225458596973,4452.440346456763
234,100.82871436069034,4129.027002443057
235,100.80417317956285,6265.926563494738
236,100.80974164078458,2581.4961203914268
237,100.81878809918598,3256.8648750420566
238,100.82464297368644,2636.9568142439375
239,100.83807096451444,4107.341737146649
240,100.84727810466455,3287.566456454747
241,100.84448046032388,2043.1387552524443
242,100.84901718500375,2380.764731390802
243,100.82701889863374,5771.178361698502
244,100.82455290655624,1978.8455724449261
245,100.83657529636706,3834.4305268477865
246,100.822312433051,4269.503861163949
247,100.81668257196661,2593.2851901515364
248,100.80070848205652,4602.42233242886
249,100.81287020892529,3862.0431608368312
250,100.83662177826014,6112.202888285756
251,100.83134274831059,2525.008028502431
252,100.85308656171888,5721.594190997772
253,100.85920245220235,2687.2384543218513
254,100.86014967352715,1683.8634166633155
255,100.83467106629432,6446.45684930772
256,100.8242140556217,3530.496581266048
257,100.83501642344663,3597.5532474511915
258,100.81978008335753,4458.590238682931
259,100.81556502308808,2318.551775235422
260,100.81044067693821,2495.180473341567
261,100.80674389702966,2217.966802345163
262,100.82665402512043,5366.558948038944
263,100.8278483657058,1731.9083549402683
264,100.82826650545508,1581.1844342251247
265,100.83384639978047,2583.4576410483814
266,100.84035027411903,2762.7943467963396
267,100.86068422903242,5447.542399108064
268,100.88016472203464,5281.108376504546
269,100.88049955006159,1564.9733390202675
270,100.88965612859059,3277.0026485027415
271,100.87240791725934,4847.475717011122
272,100.87264315026529,1545.6476108932452
273,100.86819469820173,2363.4245415716478
274,100.84989078202715,5053.13849351317
275,100.84824949648286,1818.6275157368125
276,100.84913300261755,1671.5138108002905
277,100.85805283800241,3231.598446360449
278,100.8471486467743,3616.842364534929
279,100.8149564367019,7750.862723091201
280,100.814337275806,1620.2345549672705
281,100.83029980706718,4599.758557716966
282,100.81963278866228,3571.367114559642
283,100.81459001559969,2479.2983992815166
284,100.82734515686471,3976.947833277529
285,100.80551156763484,5740.108579764074
286,100.81776933692116,3880.581975668513
287,100.79624139645078,5681.14189709457
288,100.79954800771745,2142.2576900874474
289,100.80486551704561,2532.8049525268657
290,100.78506168384759,5346.745696956254
291,100.78855178656033,2177.9731558185176
292,100.78255037078367,2665.832057653675
293,100.78579343480143,2130.000213551381
294,100.78375862312087,1895.2781960301475
295,100.80821400873411,6250.228846920731
296,100.80934829539278,1720.2873926702994
297,100.816621794495,2912.5638679654626
298,100.79872882979848,4975.134662214234
299,100.79013624378838,3169.0485739127553
300,100.77604905422288,4236.650180048838
301,100.77434222757297,1831.5944926308653
302,100.78952473004887,4449.465993307669
303,100.79700903807016,2953.789048391929
304,100.79939106592472,1962.6676866442538
305,100.79285607074543,2769.3526257813182
306,100.81524525193261,5848.539325100641
307,100.826890711373,3761.45328635101
308,100.82993552269079,2091.2273624206828
309,100.8172466971654,3964.005672034721
310,100.82229929247862,2481.179979638317
311,100.82297062358452,1630.3559431762649
312,100.83108652977027,3075.94673250081
313,100.81693436536608,4248.156820232289
314,100.79632902274733,5501.9699937303985
315,100.81282803800305,4704.502371244767
316,100.79917756092586,4151.209180285129
317,100.78686215317184,3892.2178512192622
318,100.78272480838761,2303.7216052651643
319,100.745867448783,8661.45223083745
320,100.74636580797724,1596.840090473061
321,100.75091763235075,2384.5567704260584
322,100.74375116752869,2892.68386743878
323,100.73439858566266,3317.6714961043413
324,100.70940875775644,6357.609685551151
325,100.69919408951534,3485.90411667744
326,100.70029545080187,1714.1243580592925
327,100.70205064347492,1841.241755294233
328,100.70263175192477,1612.970435791454
329,100.70547170820986,2052.1299208596715
330,100.71734666494761,3808.5308815949465
331,100.72713230444633,3402.154450424559
332,100.73144557426419,2338.3589630568345
333,100.71953910683101,3814.333060461139
334,100.71886094634584,1631.8173805848062
335,100.70982188666393,3257.1696535120186
336,100.71442750494725,2395.3351870256643
337,100.71577928874217,1762.773084732799
338,100.73338435722546,4922.0406178088315
339,100.71197576111686,5661.443929316838
340,100.71139591762206,1612.7140410190764
341,100.70830045976554,2101.7694694558672
342,100.6983803821144,3428.6488554235007
343,100.69280032692504,2584.946510523343
344,100.68347705617653,3312.89150697915
345,100.70354344134593,5401.67173806365
346,100.693743054592,3405.467466131592
347,100.69196688340922,1845.349005706773
348,100.68048961476237,3731.7766937147235
349,100.70083892092809,5456.79435648067
350,100.67817241942075,5907.41020147622
351,100.68413317364053,2659.1337923500732
352,100.67105428831049,4043.433560129928
353,100.67509015917784,2284.8790810516866
354,100.67489518329883,1537.908212067757
355,100.68320703109744,3116.3671629022797
356,100.67234608459506,3612.1084584226483
357,100.66813060740712,2319.831663697846
358,100.6675804182998,1606.9956911582697
359,100.6539567088978,4149.828017699723
360,100.63890592847838,4427.813084546872
361,100.62857044919356,3510.800908370946
362,100.61429395837837,4277.8808040479125
363,100.61500874938581,1639.082334525584
364,100.61584027193733,1661.7960072514834
365,100.6149225384328,1678.5718364543188
366,100.63755409152118,5903.381438487043
367,100.64964052357112,3851.225707456109
368,100.67093809505404,5642.428654518567
369,100.64958647522906,5652.942325893787
370,100.6828010596355,7959.942695698694
371,100.67237282419863,3527.963363023669
372,100.66691021232587,2562.385234146285
373,100.6758766718052,3243.7999049223026
374,100.65722150658043,5128.247482680592
375,100.66046251690162,2130.385180497219
376,100.65184094842571,3176.9789196142424
377,100.63561996211777,4655.537479815523
378,100.6138844314067,5729.106018662799
379,100.60863465587059,2521.584266182802
380,100.59961286415879,3255.7342009720855
381,100.6152973150902,4552.262792953543
382,100.6135291506008,1844.060221973821
383,100.621134611683,2979.905771984795
384,100.61866708463903,1980.1240649948006
385,100.62562386987757,2853.617849612978
386,100.63680144247536,3674.6882451506813
387,100.64428407138298,2955.6685617824855
388,100.63124458016405,4036.776196847116
389,100.63395084661016,2026.5117571901765
390,100.64757165261709,4149.789975417474
391,100.66389036881104,4674.170865457371
392,100.66133448168,1997.1062339358607
393,100.66319867563642,1862.574293968318
394,100.65512371071875,3070.6116427691613
395,100.66458035459516,3339.342520147234
396,100.68375497757398,5228.99499602732
397,100.66684007948419,4789.495744042262
398,100.63770974262872,7166.374977963627
399,100.62822474820192,3345.3496755497977
400,100.62240808698633,2631.74075391184
401,100.63035532615895,3046.271887439024
402,100.64119518507383,3608.8873761874042
403,100.66195987608845,5539.131458938239
404,100.67863574945507,4743.172747884395
405,100.69421234208964,4528.895577303571
406,100.70839679060154,4257.782290932976
407,100.71970641398481,3698.5700638094218
408,100.73790441250875,5037.145265498575
409,100.75238362661885,4313.866690332488
410,100.76360165624288,3679.8132810823968
411,100.74920760239029,4297.004097912306
412,100.75717594489619,3048.4265788679154
413,100.74955554126029,2980.811323469844
414,100.74607678473068,2176.0305953645734
415,100.73582608450843,3492.184343723754
416,100.74646758841583,3568.1318989035885
417,100.73792330764147,3160.5261510231862
418,100.77044229110075,7819.130909898684
419,100.79291265383748,5865.2757121381655
420,100.7745170285921,5073.6100225476575
421,100.75969877834078,4379.126949526115
422,100.78432634314986,6284.8111483055845
423,100.76693939999599,4877.929632721858
424,100.73587726250506,7536.200501656858
425,100.7438611304849,3051.6487187978482
426,100.76655159431036,5909.1925491952725
427,100.74152201458692,6363.785109508624
428,100.74544709629927,2262.799490617012
429,100.73220352157033,4073.895175972476
430,100.70975585133387,5863.4952807805
431,100.69481701613753,4404.424566480941
432,100.69985206908966,2478.9622296446773
433,100.7153675781449,4516.383041544568
434,100.70674287005983,3176.6750500994654
435,100.71190480044817,2503.511691372608
436,100.71408166812144,1923.1757714940436
437,100.70842088106721,2600.472428001322
438,100.72370092192077,4470.356062119828
439,100.7132549424186,3530.5892975984475
440,100.69866655432867,4336.186549620402
441,100.70300642872559,2343.76842207259
442,100.71045197443804,2947.5024005519126
443,100.70373316331128,2806.2109256300805
444,100.69248368511343,3687.2241410529277
445,100.71547661063951,5970.239565796892
446,100.74289809885755,6829.8997861388
447,100.73074506737525,3861.9937556019754
448,100.70935937200849,5657.100887308748
449,100.73283333681088,6062.98692988328
450,100.73890832721752,2680.706757512933
451,100.72880018191077,3464.617615531967
452,100.71935829248055,3335.3016839164998
453,100.73658930465308,4849.219252269774
454,100.74573753648221,3277.919056901368
455,100.76287488137193,4830.142369371741
456,100.75237582466644,3540.1140417909055
457,100.7380732177407,4279.542801770264
458,100.75212216399356,4230.250111216306
459,100.7798083926634,6879.393226914617
460,100.76451047146173,4472.1764165878885
461,100.76955074552298,2479.299563284662
462,100.77003165750031,1593.4274911438813
463,100.77187420596627,1857.977743595371
464,100.76526815854913,2783.504710044257
465,100.75457352475054,3578.0702510755223
466,100.74826388977583,2726.1223061232467
467,100.7447820764587,2176.633317959059
468,100.73367935005871,3657.8100256937328
469,100.74407525795597,3520.446634334542
470,100.77810653432216,8112.548692716375
471,100.80554800145904,6830.468249425342
472,100.8104585979975,2453.7158416527104
473,100.80569514174474,2425.1378979610968
474,100.80910779170537,2162.791849375456
475,100.80913010483792,1504.3239479102278
476,100.81847255183239,3314.3559123812342
